student_id,study_hours,attendance,assignment_score,previous_score,maths,dbms,python,os,ml,current_score,performance_level,strongest_subject,weakest_subject,learning_recommendation,detailed_insight,predicted_score,predicted_performance
ST0335,10,69,50,54,41,51,79,81,53,56.77,Needs Improvement,os,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Improve your attendance. Spend more time completing and practicing assignments.,57.812900000000056,Average
ST0336,20,50,100,89,90,65,52,42,93,78.3,Good,ml,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Overall performance is good. Focus on strengthening your weak areas.,78.4164000000001,Good
ST0337,17,86,42,42,50,90,77,48,84,61.16,Average,dbms,os,Complete assignments regularly and practice more in os.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,65.35709999999993,Average
ST0338,7,58,98,88,52,58,57,99,83,65.93,Average,os,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Improve your attendance.,66.26210000000003,Average
ST0339,8,66,45,75,49,84,41,51,63,61.85,Average,dbms,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,60.900300000000044,Average
ST0340,16,58,48,43,53,99,47,62,80,67.53,Average,dbms,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments.,67.57519999999997,Average
ST0341,15,60,45,53,57,46,50,53,40,57.74,Needs Improvement,maths,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments.,58.18519999999993,Average
ST0342,8,64,48,80,90,86,72,72,90,68.15,Average,maths,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,67.04359999999991,Average
ST0343,7,73,78,80,93,94,93,57,82,79.22,Good,dbms,os,Increase study time and focus more on os.,Focus more on OS as it is your weakest subject. Increase your weekly study time. Overall performance is good. Focus on strengthening your weak areas.,76.81780000000005,Good
ST0344,14,87,70,64,48,46,100,88,94,75.75,Good,python,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,74.22409999999999,Average
ST0345,7,84,71,97,96,65,77,98,61,75.17,Good,os,ml,Increase study time and focus more on ml.,Focus more on ML as it is your weakest subject. Increase your weekly study time. Overall performance is good. Focus on strengthening your weak areas.,73.39800000000002,Average
ST0346,19,79,80,94,78,79,87,80,62,77.71,Good,python,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Overall performance is good. Focus on strengthening your weak areas.,78.27960000000002,Good
ST0347,7,80,89,89,67,44,66,48,95,63.65,Average,ml,dbms,Increase study time and focus more on dbms.,Focus more on DBMS as it is your weakest subject. Increase your weekly study time.,68.87250000000003,Average
ST0348,8,98,51,49,42,60,59,62,93,59.69,Needs Improvement,ml,maths,Increase study time and focus more on maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,59.990399999999916,Average
ST0349,20,54,47,60,59,53,51,49,58,59.82,Needs Improvement,maths,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments.,61.63339999999994,Average
ST0350,11,93,47,75,45,43,82,58,57,59.21,Needs Improvement,python,dbms,Complete assignments regularly and practice more in dbms.,Focus more on DBMS as it is your weakest subject. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,60.34590000000003,Average
ST0351,8,99,89,51,66,62,100,100,51,66.85,Average,python,ml,Increase study time and focus more on ml.,Focus more on ML as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it.,67.48230000000007,Average
ST0352,13,63,67,66,92,81,70,86,94,66.32,Average,ml,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Improve your attendance.,71.35480000000001,Average
ST0353,5,60,59,79,41,59,66,44,67,50.92,Needs Improvement,ml,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,54.75650000000005,Average
ST0354,12,58,86,41,68,54,71,86,67,65.33,Average,os,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Improve your attendance.,64.67859999999999,Average
ST0355,20,83,98,93,77,89,100,91,99,100.0,Excellent,python,maths,Maintain your current performance and strengthen maths further.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Overall performance is good. Focus on strengthening your weak areas.,93.91900000000001,Good
ST0356,11,61,46,52,42,91,49,62,98,61.98,Average,ml,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Improve your attendance. Spend more time completing and practicing assignments.,57.24360000000005,Average
ST0357,6,84,50,92,55,84,42,69,72,64.98,Average,dbms,python,Increase study time and focus more on python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Spend more time completing and practicing assignments.,65.01889999999993,Average
ST0358,12,84,59,71,69,68,84,64,58,61.62,Average,python,ml,Complete assignments regularly and practice more in ml.,Focus more on ML as it is your weakest subject. Spend more time completing and practicing assignments.,62.88019999999995,Average
ST0359,5,50,55,70,79,47,66,67,67,54.55,Needs Improvement,maths,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,55.75570000000007,Average
ST0360,15,89,43,55,41,80,74,73,98,68.4,Average,ml,maths,Complete assignments regularly and practice more in maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,68.77849999999994,Average
ST0361,16,71,45,71,56,87,70,84,91,72.37,Average,ml,maths,Complete assignments regularly and practice more in maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Spend more time completing and practicing assignments.,72.08429999999994,Average
ST0362,13,78,97,71,80,58,54,95,100,75.55,Good,ml,python,Maintain your current performance and strengthen python further.,Focus more on PYTHON as it is your weakest subject. Overall performance is good. Focus on strengthening your weak areas.,77.14690000000003,Good
ST0363,13,57,61,99,51,87,55,87,88,77.96,Good,ml,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Improve your attendance. Overall performance is good. Focus on strengthening your weak areas.,74.55010000000004,Average
ST0364,6,60,65,73,74,78,100,86,76,64.89,Average,python,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Improve your attendance.,62.94699999999999,Average
ST0365,11,90,42,50,82,85,52,64,65,63.26,Average,dbms,python,Complete assignments regularly and practice more in python.,Focus more on PYTHON as it is your weakest subject. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,62.04470000000008,Average
ST0366,19,86,80,49,40,67,88,49,74,65.66,Average,python,maths,Maintain your current performance and strengthen maths further.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it.,71.8118,Average
ST0367,18,63,99,54,94,85,74,53,73,76.5,Good,maths,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Overall performance is good. Focus on strengthening your weak areas.,75.62789999999997,Good
ST0368,14,79,81,56,84,96,91,81,74,80.82,Good,dbms,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject. Overall performance is good. Focus on strengthening your weak areas.,78.49259999999995,Good
ST0369,7,84,53,79,54,66,50,96,79,65.77,Average,os,python,Increase study time and focus more on python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Spend more time completing and practicing assignments.,64.49400000000009,Average
ST0370,11,70,50,57,65,43,98,85,55,53.15,Needs Improvement,python,dbms,Complete assignments regularly and practice more in dbms.,Focus more on DBMS as it is your weakest subject. Spend more time completing and practicing assignments.,56.65179999999996,Average
